"Systematic Reviews in Educational Research","","","","","10.1007/978-3-658-27602-7","Prof. Dr. Olaf Zawacki-RichterProf. Dr. Michael KerresSvenja BedenlierMelissa BondKatja Buntins","2020","http://link.springer.com/book/10.1007/978-3-658-27602-7","Book"
"The European Higher Education Area","","","","","10.1007/978-3-319-20877-0","Adrian CurajLiviu MateiRemus PricopieJamil SalmiPeter Scott","2015","http://link.springer.com/book/10.1007/978-3-319-20877-0","Book"
"Preparing for Life in a Digital Age","","","","","10.1007/978-3-319-14222-7","Julian FraillonJohn AinleyWolfram SchulzTim FriedmanEveline Gebhardt","2014","http://link.springer.com/book/10.1007/978-3-319-14222-7","Book"
"Semiotics in Mathematics Education","ICME-13 Topical Surveys","","","","10.1007/978-3-319-31370-2","Norma PresmegLuis RadfordWolff-Michael RothGert Kadunz","2016","http://link.springer.com/book/10.1007/978-3-319-31370-2","Book"
"History Education and Conflict Transformation","","","","","10.1007/978-3-319-54681-0","Dr. Charis PsaltisMario CarreteroSabina Čehajić-Clancy","2017","http://link.springer.com/book/10.1007/978-3-319-54681-0","Book"
"Future Skills","Zukunft der Hochschulbildung  - Future Higher Education","","","","10.1007/978-3-658-29297-3","Ulf-Daniel Ehlers","2020","http://link.springer.com/book/10.1007/978-3-658-29297-3","Book"
"Diversity and Inclusion in Global Higher Education","","","","","10.1007/978-981-15-1628-3","Catherine Shea SangerDr. Nancy W. Gleason","2020","http://link.springer.com/book/10.1007/978-981-15-1628-3","Book"
"Konzeptionen von Förderung, Selektion und Gerechtigkeit","Rekonstruktive Bildungsforschung","","","","10.1007/978-3-658-25782-8","Chantal Kamm","2019","http://link.springer.com/book/10.1007/978-3-658-25782-8","Book"
"European Traditions in Didactics of Mathematics","ICME-13 Monographs","","","","10.1007/978-3-030-05514-1","Prof. Dr. Werner BlumProf. Dr. Michèle ArtigueDr. Maria Alessandra MariottiProf. Rudolf SträßerProf. Dr. Marja Van den Heuvel-Panhuizen","2019","http://link.springer.com/book/10.1007/978-3-030-05514-1","Book"
"Gender Differences in Computer and Information Literacy","IEA Research for Education","","","","10.1007/978-3-030-26203-7","Prof. Eveline GebhardtDr. Sue ThomsonDr. John AinleyKylie Hillman","2019","http://link.springer.com/book/10.1007/978-3-030-26203-7","Book"
"Deutsch als Zweitsprache","","","","","10.1007/978-3-662-56270-3","","2018","http://link.springer.com/book/10.1007/978-3-662-56270-3","Book"
"Research On and Activities For Mathematically Gifted Students","ICME-13 Topical Surveys","","","","10.1007/978-3-319-39450-3","Florence Mihaela SingerLinda Jensen SheffieldProf. Viktor FreimanProf. Dr. Matthias Brandl","2016","http://link.springer.com/book/10.1007/978-3-319-39450-3","Book"
"The Globalization of Science Curricula","IEA Research for Education","","","","10.1007/978-3-319-71532-2","Oliver StaceyGiulia De LazzariHilary GraysonHazel GriffinEmily JonesAmanda TaylorDavid Thomas","2018","http://link.springer.com/book/10.1007/978-3-319-71532-2","Book"
"Vocational Teacher Education in Central Asia","Technical and Vocational Education and Training: Issues, Concerns and Prospects","","","","10.1007/978-3-319-73093-6","Jens DrummerGafurjon HakimovMamatair JoldoshovThomas KöhlerSvetlana Udartseva","2018","http://link.springer.com/book/10.1007/978-3-319-73093-6","Book"
"Teaching for Excellence and Equity","IEA Research for Education","","","","10.1007/978-3-030-16151-4","Prof. Nathan BurroughsJacqueline GardnerYoungjun LeeSiwen GuoDr. Israel TouitouKimberly JansenProf. William Schmidt","2019","http://link.springer.com/book/10.1007/978-3-030-16151-4","Book"
"Intercultural Dialogue in the European Education Policies","","","","","10.1007/978-3-030-41517-4","Dr. Tuuli LähdesmäkiDr. Aino-Kaisa KoistinenDr. Susanne C. Ylönen","2020","http://link.springer.com/book/10.1007/978-3-030-41517-4","Book"
"Teaching and Learning Mathematical Modelling","ICME-13 Topical Surveys","","","","10.1007/978-3-319-45004-9","Gilbert GreefrathKatrin Vorhölter","2016","http://link.springer.com/book/10.1007/978-3-319-45004-9","Book"
"Flexibel studieren – Vereinbarkeit ermöglichen","","","","","10.1007/978-3-658-26206-8","Imke Buß","2019","http://link.springer.com/book/10.1007/978-3-658-26206-8","Book"
"Invited Lectures from the 13th International Congress on Mathematical Education","ICME-13 Monographs","","","","10.1007/978-3-319-72170-5","Prof. Dr. Gabriele KaiserProf. Helen ForgaszProf. Mellony GravenProf. Dr. Alain KuzniakProf. Dr. Elaine SimmtProf. Binyan Xu","2018","http://link.springer.com/book/10.1007/978-3-319-72170-5","Book"
"Educating Students to Improve the World","SpringerBriefs in Education","","","","10.1007/978-981-15-3887-2","Fernando M. Reimers","2020","http://link.springer.com/book/10.1007/978-981-15-3887-2","Book"
"Design Science and Its Importance in the German Mathematics Educational Discussion","ICME-13 Topical Surveys","","","","10.1007/978-3-319-43542-8","Marcus NührenbörgerBettina Rösken-WinterChun Ip FungRalph SchwarzkopfErich Christian WittmannKathrin AkinwunmiFelix LensingFlorian Schacht","2016","http://link.springer.com/book/10.1007/978-3-319-43542-8","Book"
"Theories in and of Mathematics Education","ICME-13 Topical Surveys","","","","10.1007/978-3-319-42589-4","Angelika Bikner-AhsbahsAndreas VohnsOliver SchmittRegina BruderWilli Dörfler","2016","http://link.springer.com/book/10.1007/978-3-319-42589-4","Book"
"Open and Distance Education in Australia, Europe and the Americas","SpringerBriefs in Education","","","","10.1007/978-981-13-0298-5","Dr. Adnan QayyumDr. Olaf Zawacki-Richter","2018","http://link.springer.com/book/10.1007/978-981-13-0298-5","Book"
"The Responsible University","","","","","10.1007/978-3-030-25646-3","Dr. Mads P. SørensenLars GeschwindJouni KekäleProf. Rómulo Pinheiro","2019","http://link.springer.com/book/10.1007/978-3-030-25646-3","Book"
"Compendium for Early Career Researchers in Mathematics Education","ICME-13 Monographs","","","","10.1007/978-3-030-15636-7","Prof. Dr. Gabriele KaiserDr. Norma Presmeg","2019","http://link.springer.com/book/10.1007/978-3-030-15636-7","Book"
"History of Mathematics Teaching and Learning","ICME-13 Topical Surveys","","","","10.1007/978-3-319-31616-1","Alexander KarpFulvia Furinghetti","2016","http://link.springer.com/book/10.1007/978-3-319-31616-1","Book"
"Higher Education Reforms in Romania","","","","","10.1007/978-3-319-08054-3","Adrian CurajLigia DecaEva Egron-PolakJamil Salmi","2015","http://link.springer.com/book/10.1007/978-3-319-08054-3","Book"
"The Governing-Evaluation-Knowledge Nexus","Evaluating Education: Normative Systems and Institutional Practices","","","","10.1007/978-3-030-21143-1","Prof. Dr. Christina SegerholmDr. Agneta HultJoakim LindgrenAssoc. Prof. Linda Rönnberg","2019","http://link.springer.com/book/10.1007/978-3-030-21143-1","Book"
"Interdisciplinary Mathematics Education","ICME-13 Monographs","","","","10.1007/978-3-030-11066-6","Dr. Brian DoigDr. Julian WilliamsDr. David SwansonProf. Dr. Rita Borromeo FerriDr. Pat Drake","2019","http://link.springer.com/book/10.1007/978-3-030-11066-6","Book"
"Uses of Technology in Upper Secondary Mathematics Education","ICME-13 Topical Surveys","","","","10.1007/978-3-319-42611-2","Stephen HegedusColette LabordeCorey BradySara DaltonHans-Stefan SillerMichal TabachJana TrgalovaLuis Moreno-Armella","2017","http://link.springer.com/book/10.1007/978-3-319-42611-2","Book"
"Uses of Technology in Lower Secondary Mathematics Education","ICME-13 Topical Surveys","","","","10.1007/978-3-319-33666-4","Paul DrijversLynda BallBärbel BarzelM. Kathleen HeidYiming CaoMichela Maschietto","2016","http://link.springer.com/book/10.1007/978-3-319-33666-4","Book"
"Socioeconomic Inequality and Educational Outcomes","IEA Research for Education","","","","10.1007/978-3-030-11991-1","Dr. Markus BroerYifan BaiFrank Fonseca","2019","http://link.springer.com/book/10.1007/978-3-030-11991-1","Book"
"European Higher Education Area: The Impact of Past and Future Policies","","","","","10.1007/978-3-319-77407-7","Adrian CurajLigia DecaDr. Remus Pricopie","2018","http://link.springer.com/book/10.1007/978-3-319-77407-7","Book"
"Teacher Quality, Instructional Quality and Student Outcomes","IEA Research for Education","","","","10.1007/978-3-319-41252-8","Trude NilsenJan-Eric Gustafsson","2016","http://link.springer.com/book/10.1007/978-3-319-41252-8","Book"
"The Mathematics Education of Prospective Secondary Teachers Around the World","ICME-13 Topical Surveys","","","","10.1007/978-3-319-38965-3","Marilyn E. StrutchensRongjin HuangLeticia LosanoDespina PotariMárcia Cristina de Costa Trindade CyrinoJoão Pedro da PonteRose Mary Zbiek","2017","http://link.springer.com/book/10.1007/978-3-319-38965-3","Book"
"Collaborative Curriculum Design for Sustainable Innovation and Teacher Learning","","","","","10.1007/978-3-030-20062-6","Jules PietersJoke VoogtNatalie Pareja Roblin","2019","http://link.springer.com/book/10.1007/978-3-030-20062-6","Book"
"The Legacy of Felix Klein","ICME-13 Monographs","","","","10.1007/978-3-319-99386-7","Prof. Dr. Hans-Georg WeigandProf. Dr. William McCallumProf. Dr. Marta MenghiniDr. Michael NeubrandGert Schubring","2019","http://link.springer.com/book/10.1007/978-3-319-99386-7","Book"
"IEA International Computer and Information Literacy Study 2018 Assessment Framework","","","","","10.1007/978-3-030-19389-8","Julian FraillonDr. John AinleyWolfram SchulzDaniel DuckworthTim Friedman","2019","http://link.springer.com/book/10.1007/978-3-030-19389-8","Book"
"Teaching and Learning of Calculus","ICME-13 Topical Surveys","","","","10.1007/978-3-319-32975-8","David BressoudImène GhedamsiVictor Martinez-LuacesGünter Törner","2016","http://link.springer.com/book/10.1007/978-3-319-32975-8","Book"
"Transitions in Mathematics Education","ICME-13 Topical Surveys","","","","10.1007/978-3-319-31622-2","Ghislaine GueudetMarianna BoschAndrea A. diSessaOh Nam KwonLieven Verschaffel","2016","http://link.springer.com/book/10.1007/978-3-319-31622-2","Book"
"Motivational Profiles in TIMSS Mathematics","IEA Research for Education","","","","10.1007/978-3-030-26183-2","Dr. Michalis P. MichaelidesProf. Gavin T. L. BrownDr. Hanna EklöfProf. Elena C. Papanastasiou","2019","http://link.springer.com/book/10.1007/978-3-030-26183-2","Book"
"Young People's Views of Government, Peaceful Coexistence, and Diversity in Five Latin American Countries","","","","","10.1007/978-3-319-95393-9","Wolfram SchulzJohn AinleyProf. Dr. Cristián CoxTim Friedman","2018","http://link.springer.com/book/10.1007/978-3-319-95393-9","Book"
"Conceptualizing Environmental Citizenship for 21st Century Education","Environmental Discourses in Science Education","","","","10.1007/978-3-030-20249-1","Andreas Ch. HadjichambisPedro ReisDemetra Paraskeva-HadjichambiJan ČinčeraJelle Boeve-de PauwNiklas GerickeMarie-Christine Knippels","2020","http://link.springer.com/book/10.1007/978-3-030-20249-1","Book"
"Education and Development in Colonial and Postcolonial Africa","Global Histories of Education","","","","10.1007/978-3-030-27801-4","Damiano MatasciMiguel Bandeira JerónimoHugo Gonçalves Dores","2020","http://link.springer.com/book/10.1007/978-3-030-27801-4","Book"
"IEA International Civic and Citizenship Education Study 2016 Assessment Framework","","","","","10.1007/978-3-319-39357-5","Wolfram SchulzJohn AinleyJulian FraillonBruno LositoGabriella Agrusti","2016","http://link.springer.com/book/10.1007/978-3-319-39357-5","Book"
"Traditions in German-Speaking Mathematics Education Research","ICME-13 Monographs","","","","10.1007/978-3-030-11069-7","Prof. Dr. Hans Niels JahnkeProf. Dr. Lisa Hefendehl-Hebeker","2019","http://link.springer.com/book/10.1007/978-3-030-11069-7","Book"
"Theoretical and Practical Advances in Computer-based Educational Measurement","Methodology of Educational Measurement and Assessment","","","","10.1007/978-3-030-18480-3","Dr. Bernard P. VeldkampDr. Cor Sluijter","2019","http://link.springer.com/book/10.1007/978-3-030-18480-3","Book"
"Problem Solving in Mathematics Education","ICME-13 Topical Surveys","","","","10.1007/978-3-319-40730-2","Peter LiljedahlManuel Santos-TrigoUldarico MalaspinaRegina Bruder","2016","http://link.springer.com/book/10.1007/978-3-319-40730-2","Book"
"Teaching Tolerance in a Globalized World","IEA Research for Education","","","","10.1007/978-3-319-78692-6","Andrés Sandoval-HernándezMaria Magdalena IsacDaniel Miranda","2018","http://link.springer.com/book/10.1007/978-3-319-78692-6","Book"
"Young People's Perceptions of Europe in a Time of Change","","","","","10.1007/978-3-319-73960-1","Dr. Bruno LositoDr. Gabriella AgrustiValeria DamianiWolfram Schulz","2018","http://link.springer.com/book/10.1007/978-3-319-73960-1","Book"
"The Change Laboratory for Teacher Training in Entrepreneurship Education","SpringerBriefs in Education","","","","10.1007/978-3-030-02571-7","Dr. Daniele Morselli","2019","http://link.springer.com/book/10.1007/978-3-030-02571-7","Book"
"The Philosophy of Mathematics Education","ICME-13 Topical Surveys","","","","10.1007/978-3-319-40569-8","Paul ErnestOle SkovsmoseJean Paul van BendegemMaria BicudoRoger MiarkaLadislav KvaszRegina Moeller","2016","http://link.springer.com/book/10.1007/978-3-319-40569-8","Book"
"Open and Distance Education in Asia, Africa and the Middle East","SpringerBriefs in Education","","","","10.1007/978-981-13-5787-9","Dr. Olaf Zawacki-RichterDr. Adnan Qayyum","2019","http://link.springer.com/book/10.1007/978-981-13-5787-9","Book"
"Interdisciplinary Mathematics Education","ICME-13 Topical Surveys","","","","10.1007/978-3-319-42267-1","Julian WilliamsWolff-Michael RothDavid SwansonBrian DoigSusie GrovesMichael OmuvwieRita Borromeo FerriNicholas Mousoulides","2016","http://link.springer.com/book/10.1007/978-3-319-42267-1","Book"
"International Reflections on the Netherlands Didactics of Mathematics","ICME-13 Monographs","","","","10.1007/978-3-030-20223-1","Prof. Dr. Marja van den Heuvel-Panhuizen","2020","http://link.springer.com/book/10.1007/978-3-030-20223-1","Book"
"Empirical Research in Statistics Education","ICME-13 Topical Surveys","","","","10.1007/978-3-319-38968-4","Andreas EichlerLucía Zapata-Cardona","2016","http://link.springer.com/book/10.1007/978-3-319-38968-4","Book"
"Values and Valuing in Mathematics Education","ICME-13 Monographs","","","","10.1007/978-3-030-16892-6","Philip ClarksonAssoc. Prof. Wee Tiong SeahDr. JeongSuk Pang","2019","http://link.springer.com/book/10.1007/978-3-030-16892-6","Book"
"Research on Teaching and Learning Probability","ICME-13 Topical Surveys","","","","10.1007/978-3-319-31625-3","Carmen BataneroEgan J. ChernoffJoachim EngelHollylynne S. LeeErnesto Sánchez","2016","http://link.springer.com/book/10.1007/978-3-319-31625-3","Book"
"Global Perspectives on Recognising Non-formal and Informal Learning","Technical and Vocational Education and Training: Issues, Concerns and Prospects","","","","10.1007/978-3-319-15278-3","Madhu Singh","2015","http://link.springer.com/book/10.1007/978-3-319-15278-3","Book"
"Early Geometrical Thinking in the Environment of Patterns, Mosaics and Isometries","ICME-13 Topical Surveys","","","","10.1007/978-3-319-44272-3","Ewa SwobodaPaola Vighi","2016","http://link.springer.com/book/10.1007/978-3-319-44272-3","Book"
"The Cold War in the Classroom","Palgrave Studies in Educational Media","","","","10.1007/978-3-030-11999-7","Dr. Barbara ChristopheProf. Dr. Peter GautschiDr. Robert Thorp","2019","http://link.springer.com/book/10.1007/978-3-030-11999-7","Book"
"Social and Political Dimensions of Mathematics Education","ICME-13 Topical Surveys","","","","10.1007/978-3-319-29655-5","Murad JurdakRenuka VithalElizabeth de FreitasPeter GatesDavid Kollosche","2016","http://link.springer.com/book/10.1007/978-3-319-29655-5","Book"
"Affect and Mathematics Education","ICME-13 Monographs","","","","10.1007/978-3-030-13761-8","Markku S. HannulaGilah C. LederFrancesca MorselliMaike VollstedtQiaoping Zhang","2019","http://link.springer.com/book/10.1007/978-3-030-13761-8","Book"
"Play-Responsive Teaching in Early Childhood Education","International Perspectives on Early Childhood Education and Development","","","","10.1007/978-3-030-15958-0","Niklas PramlingCecilia WallerstedtPernilla LagerlöfCamilla BjörklundAnne KulttiDr. Hanna PalmérMaria MagnussonSusanne ThulinAgneta JonssonProf. Ingrid Pramling Samuelsson","2019","http://link.springer.com/book/10.1007/978-3-030-15958-0","Book"
"Building the Foundation: Whole Numbers in the Primary Grades","New ICMI Study Series","","","","10.1007/978-3-319-63555-2","Maria G. Bartolini BussiXu Hua Sun","2018","http://link.springer.com/book/10.1007/978-3-319-63555-2","Book"
"Children's Exploration and Cultural Formation","International Perspectives on Early Childhood Education and Development","","","","10.1007/978-3-030-36271-3","Mariane HedegaardElin Eriksen Ødegaard","2020","http://link.springer.com/book/10.1007/978-3-030-36271-3","Book"
"Principles and Practice of Case-based Clinical Reasoning Education","Innovation and Change in Professional Education","","","","10.1007/978-3-319-64828-6","Ph.D. Olle ten CatePh.D. Eugène J.F.M. CustersPh.D. Steven J. Durning","2018","http://link.springer.com/book/10.1007/978-3-319-64828-6","Book"
"International Comparative Studies in Mathematics","ICME-13 Topical Surveys","","","","10.1007/978-3-319-42414-9","Jinfa CaiIda A.C. MokVijay ReddyKaye Stacey","2016","http://link.springer.com/book/10.1007/978-3-319-42414-9","Book"
"Becoming Citizens in a Changing World","","","","","10.1007/978-3-319-73963-2","Wolfram SchulzJohn AinleyJulian FraillonDr. Bruno LositoDr. Gabriella AgrustiTim Friedman","2018","http://link.springer.com/book/10.1007/978-3-319-73963-2","Book"
"Psychometric Framework for Modeling Parental Involvement and Reading Literacy","IEA Research for Education","","","","10.1007/978-3-319-28064-6","Annemiek PunterCees A. W. GlasMartina R. M. Meelissen","2016","http://link.springer.com/book/10.1007/978-3-319-28064-6","Book"
"Curriculum Reform in the European Schools","","","","","10.1007/978-3-319-71464-6","Sandra Leaton GrayProf. David ScottPeeter Mehisto","2018","http://link.springer.com/book/10.1007/978-3-319-71464-6","Book"
"Inquiry-Based Learning – Undergraduate Research","","","","","10.1007/978-3-030-14223-0","Harald A. Mieg","2019","http://link.springer.com/book/10.1007/978-3-030-14223-0","Book"
"Advancing Human Assessment","Methodology of Educational Measurement and Assessment","","","","10.1007/978-3-319-58689-2","Randy E. BennettDr. Matthias von Davier","2017","http://link.springer.com/book/10.1007/978-3-319-58689-2","Book"
"25 Years of Transformations of Higher Education Systems in Post-Soviet Countries","Palgrave Studies in Global Higher Education","","","","10.1007/978-3-319-52980-6","Prof. Jeroen HuismanAnna SmolentsevaIsak Froumin","2018","http://link.springer.com/book/10.1007/978-3-319-52980-6","Book"
"Collaboration in Designing a Pedagogical Approach in Information Literacy","Springer Texts in Education","","","","10.1007/978-3-030-34258-6","Ane LandøyDaniela PopaAngela Repanovici","2020","http://link.springer.com/book/10.1007/978-3-030-34258-6","Book"
"Engineering a Better Future","","","","","10.1007/978-3-319-91134-2","Dr. Eswaran SubrahmanianToluwalogo OdumosuJeffrey Y. Tsao","2018","http://link.springer.com/book/10.1007/978-3-319-91134-2","Book"
"Assessment in Mathematics Education","ICME-13 Topical Surveys","","","","10.1007/978-3-319-32394-7","Christine SuurtammDenisse R. ThompsonRae Young KimLeonora Diaz MorenoNathalie SayacStanislaw SchukajlowEdward SilverStefan UferPauline Vos","2016","http://link.springer.com/book/10.1007/978-3-319-32394-7","Book"
"Modern Mathematics Education for Engineering Curricula in Europe","","","","","10.1007/978-3-319-71416-5","Prof. Dr. Seppo PohjolainenTuomas MyllykoskiChristian MercatSergey Sosnovsky","2018","http://link.springer.com/book/10.1007/978-3-319-71416-5","Book"
"Research on Teaching and Learning Mathematics at the Tertiary Level","ICME-13 Topical Surveys","","","","10.1007/978-3-319-41814-8","Irene BizaVictor GiraldoReinhard HochmuthAzimeh Sadat KhakbazChris Rasmussen","2016","http://link.springer.com/book/10.1007/978-3-319-41814-8","Book"
"Proceedings of the 13th International Congress on Mathematical Education","ICME-13 Monographs","","","","10.1007/978-3-319-62597-3","Prof. Dr. Gabriele Kaiser","2017","http://link.springer.com/book/10.1007/978-3-319-62597-3","Book"
"Current and Future Perspectives of Ethnomathematics as a Program","ICME-13 Topical Surveys","","","","10.1007/978-3-319-30120-4","Milton RosaUbiratan D’AmbrosioDaniel Clark OreyLawrence ShirleyWilfredo V. AlanguiPedro PalharesMaria Elena Gavarrete","2016","http://link.springer.com/book/10.1007/978-3-319-30120-4","Book"
"Early Childhood Policies and Systems in Eight Countries","","","","","10.1007/978-3-319-39847-1","Tony BertramChris Pascal","2016","http://link.springer.com/book/10.1007/978-3-319-39847-1","Book"
"Lines of Inquiry in Mathematical Modelling Research in Education","ICME-13 Monographs","","","","10.1007/978-3-030-14931-4","Gloria Ann StillmanDr. Jill P. Brown","2019","http://link.springer.com/book/10.1007/978-3-030-14931-4","Book"
"Successful Global Collaborations in Higher Education Institutions","","","","","10.1007/978-3-030-25525-1","Prof. Abdulrahman AI-YoubiAdnan H. M. ZahedProf. William G. Tierney","2020","http://link.springer.com/book/10.1007/978-3-030-25525-1","Book"
"Visions for Intercultural Music Teacher Education","Landscapes: the Arts, Aesthetics, and Education","","","","10.1007/978-3-030-21029-8","Prof. Heidi WesterlundProf. Sidsel KarlsenDr. Heidi Partti","2020","http://link.springer.com/book/10.1007/978-3-030-21029-8","Book"
"Student Misconceptions and Errors in Physics and Mathematics","IEA Research for Education","","","","10.1007/978-3-030-30188-0","Dr. Teresa NeidorfDr. Alka AroraDr. Ebru ErberberYemurai TsokodayiThanh Mai","2020","http://link.springer.com/book/10.1007/978-3-030-30188-0","Book"
"Indigenous Pathways, Transitions and Participation in Higher Education","","","","","10.1007/978-981-10-4062-7","Jack FrawleySteve LarkinJames A. Smith","2017","http://link.springer.com/book/10.1007/978-981-10-4062-7","Book"
"Early Algebra","ICME-13 Topical Surveys","","","","10.1007/978-3-319-32258-2","Carolyn KieranJeongSuk PangDeborah SchifterSwee Fong Ng","2016","http://link.springer.com/book/10.1007/978-3-319-32258-2","Book"
"Teaching and Learning About Whole Numbers in Primary School","ICME-13 Topical Surveys","","","","10.1007/978-3-319-45113-8","Terezinha NunesBeatriz Vargas DornelesPi-Jen LinElisabeth Rathgeb-Schnierer","2016","http://link.springer.com/book/10.1007/978-3-319-45113-8","Book"
"National Reflections on the Netherlands Didactics of Mathematics","ICME-13 Monographs","","","","10.1007/978-3-030-33824-4","Prof. Dr. Marja Van den Heuvel-Panhuizen","2020","http://link.springer.com/book/10.1007/978-3-030-33824-4","Book"
"Preparing for Life in a Digital World","","","","","10.1007/978-3-030-38781-5","Julian FraillonDr. John AinleyWolfram SchulzTim FriedmanDaniel Duckworth","2020","http://link.springer.com/book/10.1007/978-3-030-38781-5","Book"
"Empowering Teachers to Build a Better World","SpringerBriefs in Education","","","","10.1007/978-981-15-2137-9","Fernando M. Reimers","2020","http://link.springer.com/book/10.1007/978-981-15-2137-9","Book"
"Attitudes, Beliefs, Motivation and Identity in Mathematics Education","ICME-13 Topical Surveys","","","","10.1007/978-3-319-32811-9","Markku S. HannulaPietro Di MartinoMarilena PantziaraQiaoping ZhangFrancesca MorselliEinat Heyd-MetzuyanimSonja LutovacRaimo KaasilaJames A. MiddletonAmanda JansenGerald A Goldin","2016","http://link.springer.com/book/10.1007/978-3-319-32811-9","Book"
"Bridging Educational Leadership, Curriculum Theory and Didaktik","Educational Governance Research","","","","10.1007/978-3-319-58650-2","Michael UljensRose M. Ylimaki","2017","http://link.springer.com/book/10.1007/978-3-319-58650-2","Book"
"The Troika of Adult Learners, Lifelong Learning, and Mathematics","ICME-13 Topical Surveys","","","","10.1007/978-3-319-32808-9","Katherine Safford-RamusPradeep Kumar MisraTerry Maguire","2016","http://link.springer.com/book/10.1007/978-3-319-32808-9","Book"
"Skills Development for Inclusive and Sustainable Growth in Developing Asia-Pacific","Technical and Vocational Education and Training: Issues, Concerns and Prospects","","","","10.1007/978-94-007-5937-4","Rupert MacleanShanti JagannathanJouko Sarvi","2013","http://link.springer.com/book/10.1007/978-94-007-5937-4","Book"
"School Leadership and Educational Change in Singapore","Springer Texts in Education","","","","10.1007/978-3-319-74746-0","Benjamin WongSalleh HaironPak Tee Ng","2019","http://link.springer.com/book/10.1007/978-3-319-74746-0","Book"
"Educational Technology","Lecture Notes in Educational Technology","","","","10.1007/978-981-13-6643-7","Ronghuai HuangJ. Michael SpectorJunfeng Yang","2019","http://link.springer.com/book/10.1007/978-981-13-6643-7","Book"
"Research Methods for Social Justice and Equity in Education","","","","","10.1007/978-3-030-05900-2","Dr. Kamden K. StrunkProf. Leslie Ann Locke","2019","http://link.springer.com/book/10.1007/978-3-030-05900-2","Book"
"Conferencing and Presentation English for Young Academics","Springer Texts in Education","","","","10.1007/978-981-13-2475-8","Michael Guest","2018","http://link.springer.com/book/10.1007/978-981-13-2475-8","Book"
"Grammar for Teachers","Springer Texts in Education","","","","10.1007/978-3-319-33916-0","Andrea DeCapua","2017","http://link.springer.com/book/10.1007/978-3-319-33916-0","Book"
"The Action Research Planner","","","","","10.1007/978-981-4560-67-2","Stephen KemmisRobin McTaggartRhonda Nixon","2014","http://link.springer.com/book/10.1007/978-981-4560-67-2","Book"
"A Course in Rasch Measurement Theory","Springer Texts in Education","","","","10.1007/978-981-13-7496-8","Prof. David AndrichIda Marais","2019","http://link.springer.com/book/10.1007/978-981-13-7496-8","Book"
"The A-Z of the PhD Trajectory","Springer Texts in Education","","","","10.1007/978-3-319-77425-1","Eva O. L. Lantsoght","2018","http://link.springer.com/book/10.1007/978-3-319-77425-1","Book"
"Writing for Publication","Springer Texts in Education","","","","10.1007/978-3-319-31650-5","Mary Renck JalongoOlivia N. Saracho","2016","http://link.springer.com/book/10.1007/978-3-319-31650-5","Book"
