"Neurologie","Springer-Lehrbuch","","","","10.1007/978-3-662-46892-0","Werner Hacke","2016","http://link.springer.com/book/10.1007/978-3-662-46892-0","Book"
"Allgemeine und Spezielle Pathologie","Springer-Lehrbuch","","","","10.1007/978-3-662-48725-9","Ursus-Nikolaus RiedeMartin Werner","2017","http://link.springer.com/book/10.1007/978-3-662-48725-9","Book"
"Basiswissen Pharmakologie","Springer-Lehrbuch","","","","10.1007/978-3-662-56303-8","Prof. Dr. med. Roland Seifert","2018","http://link.springer.com/book/10.1007/978-3-662-56303-8","Book"
"Cardiovascular Biomechanics","","","","","10.1007/978-3-319-46407-7","Peter R. HoskinsPatricia V. LawfordBarry J. Doyle","2017","http://link.springer.com/book/10.1007/978-3-319-46407-7","Book"
"Noninvasive Ventilation in High-Risk Infections and Mass Casualty Events","","","","","10.1007/978-3-7091-1496-4","Antonio M. Esquinas","2014","http://link.springer.com/book/10.1007/978-3-7091-1496-4","Book"
"Löffler/Petrides Biochemie und Pathobiochemie","Springer-Lehrbuch","","","","10.1007/978-3-642-17972-3","Prof. Dr. Peter C. HeinrichProf. Dr. Matthias MüllerProf. Dr. Lutz Graeve","2014","http://link.springer.com/book/10.1007/978-3-642-17972-3","Book"
"Coronaviruses with Special Emphasis on First Insights Concerning SARS","Birkhäuser Advances in Infectious Diseases BAID","","","","10.1007/b137625","Axel SchmidtOlaf WeberManfred H. Wolff","2005","http://link.springer.com/book/10.1007/b137625","Book"
"Praxis der Intensivmedizin","","","","","10.1007/978-3-642-34433-6","Prof. Dr. med. Wolfram Wilhelm DEAA","2013","http://link.springer.com/book/10.1007/978-3-642-34433-6","Book"
"Spine Surgery","","","","","10.1007/978-3-319-98875-7","Bernhard MeyerMichael Rauschmann","2019","http://link.springer.com/book/10.1007/978-3-319-98875-7","Book"
"Animal Coronaviruses","Springer Protocols Handbooks","","","","10.1007/978-1-4939-3414-0","Leyi Wang","2016","http://link.springer.com/book/10.1007/978-1-4939-3414-0","Book"
"Pharmakologie und Toxikologie","Springer-Lehrbuch","","","","10.1007/978-3-662-46689-6","Prof. Dr. med. Michael FreissmuthProf. Dr. med. Stefan OffermannsUniv.-Prof. Dr. med. Stefan Böhm","2016","http://link.springer.com/book/10.1007/978-3-662-46689-6","Book"
"The ASCRS Textbook of Colon and Rectal Surgery","","","","","10.1007/978-3-319-25970-3","Dr. Scott R. SteeleMD Tracy L. HullDr. Thomas E. ReadMD Theodore J. SaclaridesMD Anthony J. SenagoreCharles B. Whitlow","2016","http://link.springer.com/book/10.1007/978-3-319-25970-3","Book"
"Biomedical Informatics","","","","","10.1007/978-1-4471-4474-8","Edward H. ShortliffeJames J. Cimino","2014","http://link.springer.com/book/10.1007/978-1-4471-4474-8","Book"
"Evidence-Based Critical Care","","","","","10.1007/978-3-319-43341-7","Robert C. Hyzy","2017","http://link.springer.com/book/10.1007/978-3-319-43341-7","Book"
